title,views,likes,comment_count
Video 20119,596779,10683,5916
Video 20120,804908,25414,3272
Video 20121,841320,37994,8782
Video 20122,937936,904,6279
Video 20123,239964,16015,8625
Video 20124,755831,7201,8876
Video 20125,188313,38860,2198
Video 20126,252952,30827,841
Video 20127,160745,1997,2806
Video 20128,872847,44112,2194
Video 20129,207805,36726,4026
Video 20130,336176,26053,8160
Video 20131,477009,8073,3734
Video 20132,331034,28659,5923
Video 20133,113436,17724,2047
Video 20134,533648,26514,801
Video 20135,282784,27966,3255
Video 20136,250321,29152,2559
Video 20137,275450,47754,5058
Video 20138,338847,33221,19
Video 20139,669793,36588,2720
Video 20140,24443,26139,5997
Video 20141,24190,19212,7566
Video 20142,487642,13257,5589
Video 20143,450378,6267,3275
Video 20144,609173,46919,389
Video 20145,376338,49964,1935
Video 20146,837027,28117,7844
Video 20147,194195,9436,9146
Video 20148,386577,33077,6813
Video 20149,375107,1344,4251
Video 20150,61877,48405,1978
Video 20151,650618,28640,1222
Video 20152,146505,13622,9938
Video 20153,289579,1769,3808
Video 20154,65115,43666,4557
Video 20155,520427,46715,6134
Video 20156,147371,41303,8428
Video 20157,692137,18126,3829
Video 20158,489594,893,6108
Video 20159,377573,5016,6805
Video 20160,138647,29665,4488
Video 20161,101624,26194,2289
Video 20162,863642,34575,618
Video 20163,275225,2918,486
Video 20164,132100,29023,8197
Video 20165,481394,34885,8288
Video 20166,399918,33937,9454
Video 20167,62750,24609,6232
Video 20168,435456,46221,6103
Video 20169,243082,42191,2293
Video 20170,538089,32591,6920
Video 20171,624422,29892,9466
Video 20172,510490,23281,879
Video 20173,828752,19721,672
Video 20174,292162,6017,5058
Video 20175,242350,26741,8682
Video 20176,425197,3934,9144
Video 20177,367534,685,4704
Video 20178,938274,42188,2881
Video 20179,253138,45601,489
Video 20180,776575,23294,6928
Video 20181,950284,32422,6185
Video 20182,641983,9136,3511
Video 20183,5950,7015,9061
Video 20184,770625,4645,5851
Video 20185,646252,46615,4623
Video 20186,658955,7746,1059
Video 20187,19889,14558,9162
Video 20188,310815,1758,5637
Video 20189,829111,3801,9056
Video 20190,845510,2836,7929
Video 20191,385204,37646,4185
Video 20192,427624,31097,5235
Video 20193,645414,5405,3626
Video 20194,444207,23976,3538
Video 20195,611347,6587,5808
Video 20196,108014,19319,5882
Video 20197,593109,15859,7001
Video 20198,393657,38227,4536
Video 20199,96354,39090,7237
Video 20200,694579,48838,796
Video 20201,481444,43457,3674
Video 20202,728156,30030,8350
Video 20203,905508,24742,2376
Video 20204,6691,18347,7468
Video 20205,750959,13824,6651
Video 20206,155472,32679,9529
Video 20207,167826,17575,6725
Video 20208,520186,30937,2829
Video 20209,836916,29379,6368
Video 20210,60255,48533,5150
Video 20211,753424,5003,7261
Video 20212,270853,26350,4021
Video 20213,528626,21211,8548
Video 20214,110366,30423,9315
Video 20215,374386,49631,9352
Video 20216,583809,6559,994
Video 20217,575793,2955,8643
Video 20218,277805,1794,1802
Video 20219,850434,42405,8168
Video 20220,689484,21645,6510
Video 20221,396021,29860,1367
Video 20222,262490,22063,8591
Video 20223,44763,30075,1704
Video 20224,107298,20590,5311
Video 20225,388217,5287,5593
Video 20226,352121,29734,2137
Video 20227,946888,15859,5287
Video 20228,975125,28082,4824
Video 20229,10198,4665,7064
Video 20230,855384,4378,8924
Video 20231,158677,9928,6641
Video 20232,593897,27215,8503
Video 20233,911783,38823,9464
Video 20234,838945,42912,857
Video 20235,652730,42873,8113
Video 20236,638620,20568,8584
Video 20237,112076,34001,2063
Video 20238,336845,40546,1601
Video 20239,398414,39944,5819
Video 20240,161023,6751,5441
Video 20241,782677,11806,1839
Video 20242,268398,31535,3574
Video 20243,661384,23856,881
Video 20244,994792,48647,6798
Video 20245,59706,13988,4517
Video 20246,22097,37132,9322
Video 20247,822321,11910,5424
Video 20248,814702,40201,4487
Video 20249,148002,7283,2488
Video 20250,575266,16766,9122
Video 20251,866835,8171,8139
Video 20252,374945,17824,85
Video 20253,674999,43922,6436
Video 20254,549396,30671,264
Video 20255,506981,15156,8526
Video 20256,463959,5609,1421
Video 20257,165445,41607,7776
Video 20258,178045,35573,5475
Video 20259,79435,34452,6684
Video 20260,304357,43562,8567
Video 20261,611755,29796,5944
Video 20262,449051,16801,2362
Video 20263,5061,35360,2302
Video 20264,603181,3286,9629
Video 20265,512083,2390,8350
Video 20266,731455,1751,2715
Video 20267,22957,15057,8244
Video 20268,260032,20686,1521
Video 20269,270784,9615,1769
Video 20270,991942,15899,8993
Video 20271,995272,19411,3804
Video 20272,128947,31191,7893
Video 20273,70024,8840,3322
Video 20274,472396,43417,6566
Video 20275,572111,12413,2826
Video 20276,450592,17507,588
Video 20277,991848,47939,6238
Video 20278,261898,40967,7556
Video 20279,727809,4322,5499
Video 20280,515300,6491,8960
Video 20281,295121,49343,7118
Video 20282,347972,26811,1998
Video 20283,873634,1906,5304
Video 20284,539951,43505,3881
Video 20285,940644,5564,6131
Video 20286,580664,29282,9445
Video 20287,706428,41760,2061
Video 20288,939656,18466,5560
Video 20289,142781,21940,1585
Video 20290,851520,5825,1248
Video 20291,301546,1754,5484
Video 20292,282740,15360,4439
Video 20293,177207,18954,5817
Video 20294,281025,5864,4458
Video 20295,682860,26005,9698
Video 20296,671537,12875,2495
Video 20297,169361,12217,1805
Video 20298,353968,33639,5416
Video 20299,884660,33739,65
Video 20300,739430,23644,4694
Video 20301,501464,21586,8003
Video 20302,724574,18161,1271
Video 20303,308373,4619,3417
Video 20304,76932,40256,7014
Video 20305,941520,41273,322
Video 20306,266051,23739,8889
Video 20307,528984,34289,1811
Video 20308,505333,29080,6395
Video 20309,53674,3236,3572
Video 20310,952497,22799,5867
Video 20311,855337,17852,9185
Video 20312,13041,9295,8874
Video 20313,739213,31645,3948
Video 20314,491385,2649,1382
Video 20315,444872,9586,7503
Video 20316,844856,38967,4036
Video 20317,935165,36548,5545
Video 20318,949729,23924,6527
Video 20319,960810,29335,3957
Video 20320,281625,13282,2579
Video 20321,594056,7705,2260
Video 20322,389471,31362,2069
Video 20323,336273,15903,5545
Video 20324,675001,17734,4948
Video 20325,919573,33792,4728
Video 20326,173118,30919,7063
Video 20327,620633,24011,1496
Video 20328,270434,26321,2433
Video 20329,663755,27252,7729
Video 20330,727543,39216,4535
Video 20331,258555,21146,8789
Video 20332,962322,10299,59
Video 20333,637539,20040,4042
Video 20334,580998,32409,2701
Video 20335,82676,43416,558
Video 20336,147632,30066,7044
Video 20337,263423,40600,9278
Video 20338,308926,24968,3571
Video 20339,480262,43610,8493
Video 20340,808370,36791,5872
Video 20341,374758,37890,9761
Video 20342,650110,13003,5445
Video 20343,977470,24344,8448
Video 20344,896486,5739,3378
Video 20345,801399,47779,2516
Video 20346,989001,26361,4139
Video 20347,611320,34507,3738
Video 20348,972643,44777,8626
Video 20349,106777,25266,1110
Video 20350,834071,38683,2283
Video 20351,273671,24106,5032
Video 20352,114691,49690,1044
Video 20353,114284,10168,2960
Video 20354,427901,45442,1822
Video 20355,388773,14786,2702
Video 20356,468845,2910,3266
Video 20357,905264,32915,8475
Video 20358,308239,26721,7581
Video 20359,377551,14824,8463
Video 20360,10638,12929,1969
Video 20361,137384,12299,6275
Video 20362,684275,11549,38
Video 20363,702861,24765,3248
Video 20364,223433,19952,3373
Video 20365,41654,9958,4005
Video 20366,872251,46667,6107
Video 20367,882417,11776,8784
Video 20368,460054,25288,9566
Video 20369,280217,2788,3747
Video 20370,760525,28635,8248
Video 20371,555817,8555,591
Video 20372,923832,29462,9452
Video 20373,438519,18553,2226
Video 20374,1812,32165,3965
Video 20375,634350,42470,1782
Video 20376,696520,22205,5210
Video 20377,279041,45598,7235
Video 20378,564195,30229,2138
Video 20379,292523,44872,7377
Video 20380,632943,38102,3445
Video 20381,756535,25221,493
Video 20382,443281,2180,5987
Video 20383,812325,49214,372
Video 20384,950620,17719,4061
Video 20385,243171,23958,95
Video 20386,519765,48388,6287
Video 20387,30839,45954,4502
Video 20388,471203,12070,4607
Video 20389,712698,4064,8787
Video 20390,269482,34203,1068
Video 20391,223271,29100,920
Video 20392,173762,19981,1355
Video 20393,511982,22785,5028
Video 20394,17688,28746,1708
Video 20395,842801,33879,8725
Video 20396,916237,6245,8431
Video 20397,3574,11980,895
Video 20398,199994,12418,8984
Video 20399,631793,29851,2226
Video 20400,58245,9826,1707
Video 20401,491194,1059,1932
Video 20402,711172,46165,1995
Video 20403,893557,25870,490
Video 20404,64168,15727,8312
Video 20405,735700,27437,6590
Video 20406,678717,8608,5273
Video 20407,451856,36558,5930
Video 20408,982677,41779,4020
Video 20409,573482,8812,1482
Video 20410,448844,8545,8669
Video 20411,316776,41392,6489
Video 20412,458471,30641,6795
Video 20413,480852,29572,5547
Video 20414,377538,41668,5699
Video 20415,558138,28206,4867
Video 20416,279523,46879,1690
Video 20417,563979,33553,4532
Video 20418,417898,11715,2411
Video 20419,849823,49881,7103
Video 20420,173301,31496,1763
Video 20421,585693,3954,1115
Video 20422,45386,28916,2835
Video 20423,404347,663,7959
Video 20424,685782,37026,4685
Video 20425,404347,21367,6960
Video 20426,687940,40727,7029
Video 20427,228891,39392,6907
Video 20428,782781,19740,6135
Video 20429,180499,42956,9409
Video 20430,914951,10466,8794
Video 20431,783444,4093,6146
Video 20432,144458,20220,6990
Video 20433,105269,22834,5186
Video 20434,944168,6409,8587
Video 20435,805464,33202,6543
Video 20436,554641,5815,9978
Video 20437,25653,12339,3355
Video 20438,684015,30631,5600
Video 20439,975170,40882,4243
Video 20440,862169,44043,3718
Video 20441,487767,46347,4822
Video 20442,34622,26108,5331
Video 20443,894612,140,399
Video 20444,143223,31500,1876
Video 20445,626872,46986,8899
Video 20446,384059,31950,8158
Video 20447,952550,46255,4391
Video 20448,615926,7973,8331
Video 20449,506685,46577,1589
Video 20450,363799,16854,3476
Video 20451,531085,1411,3342
Video 20452,730298,22588,1104
Video 20453,747269,37842,1459
Video 20454,218963,36612,8975
Video 20455,85455,20314,8145
Video 20456,398096,21510,5134
Video 20457,760327,47046,9729
Video 20458,245403,25960,1931
Video 20459,33742,32269,2039
Video 20460,202373,38571,3263
Video 20461,286821,44068,2512
Video 20462,325123,27657,5115
Video 20463,509934,41056,1276
Video 20464,717065,30347,9474
Video 20465,532376,11138,31
Video 20466,385560,30669,51
Video 20467,139120,35255,2770
Video 20468,518080,983,463
Video 20469,976320,19679,3113
Video 20470,643159,45238,4318
Video 20471,920641,9640,5863
Video 20472,178594,19789,3013
Video 20473,328604,21461,4857
Video 20474,916415,7454,5738
Video 20475,288533,24893,5414
Video 20476,693245,3748,2610
Video 20477,553102,10015,7552
Video 20478,909984,9083,9696
Video 20479,91597,12603,8480
Video 20480,351909,13213,2885
Video 20481,985366,12391,1454
Video 20482,826704,7963,9699
Video 20483,789857,43487,3632
Video 20484,821274,17279,4061
Video 20485,990900,3234,6399
Video 20486,873835,24544,3669
Video 20487,815095,5752,1143
Video 20488,413637,29508,1157
Video 20489,408566,35465,1836
Video 20490,488449,21217,5043
Video 20491,552099,7709,7279
Video 20492,535806,3691,7460
Video 20493,927179,12213,9898
Video 20494,612830,38272,9229
Video 20495,849289,6140,2866
Video 20496,478138,16369,5301
Video 20497,336613,26945,3117
Video 20498,357489,15682,3531
Video 20499,660305,9755,5433
Video 20500,513075,21838,2368
Video 20501,599420,34784,1165
Video 20502,198805,40174,1201
Video 20503,113683,260,4699
Video 20504,126613,29934,7079
Video 20505,611277,19453,8215
Video 20506,596069,36538,77
Video 20507,20576,19550,2237
Video 20508,77852,23832,886
Video 20509,591159,11274,7124
Video 20510,232788,38551,1375
Video 20511,70786,14960,6341
Video 20512,364875,21279,5779
Video 20513,798428,15072,2283
Video 20514,337033,29540,2492
Video 20515,875844,18459,4523
Video 20516,414654,14524,8867
Video 20517,30763,19670,3797
Video 20518,311229,44118,9259
Video 20519,312073,2084,5499
Video 20520,136440,19233,4167
Video 20521,520296,17590,5638
Video 20522,175906,28923,340
Video 20523,560504,37299,8128
Video 20524,346404,8587,7832
Video 20525,178543,44875,4884
Video 20526,728668,20034,4684
Video 20527,63301,32381,1888
Video 20528,388983,45934,9110
Video 20529,969144,19939,8403
Video 20530,590186,2908,3212
Video 20531,447855,39648,891
Video 20532,767011,18138,4094
Video 20533,929120,25092,2159
Video 20534,938588,40535,6708
Video 20535,18783,30540,669
Video 20536,215377,12141,2703
Video 20537,807186,44011,6364
Video 20538,728193,15776,4652
Video 20539,194154,38529,9172
Video 20540,666605,15590,5263
Video 20541,848377,8477,1963
Video 20542,536870,32932,3704
Video 20543,893376,35891,2573
Video 20544,78714,15555,787
Video 20545,350309,44384,6493
Video 20546,255632,12983,9122
Video 20547,499295,34134,9141
Video 20548,964048,29393,4081
Video 20549,980805,7258,5944
Video 20550,312342,911,5099
Video 20551,740179,18886,1801
Video 20552,756728,36921,2696
Video 20553,618032,27360,326
Video 20554,688101,44215,8264
Video 20555,868013,38168,5052
Video 20556,126121,43794,2606
Video 20557,424259,26137,9933
Video 20558,196416,1577,1398
Video 20559,863009,39250,5403
Video 20560,108366,29408,6796
Video 20561,776472,18832,2010
Video 20562,702602,17520,8821
Video 20563,129901,24550,3617
Video 20564,690785,35358,4295
Video 20565,869402,47832,4268
Video 20566,984372,9067,6741
Video 20567,477802,3077,9684
Video 20568,534472,14873,9744
Video 20569,562362,37931,9496
Video 20570,339165,9253,8627
Video 20571,735040,16707,805
Video 20572,620255,30143,6346
Video 20573,226357,2115,552
Video 20574,803209,41550,548
Video 20575,261760,43688,1479
Video 20576,352781,10986,6178
Video 20577,794131,39972,9292
Video 20578,431862,34707,611
Video 20579,608561,47818,4652
Video 20580,178464,3558,6438
Video 20581,207376,46032,2583
Video 20582,943124,25398,4913
Video 20583,727768,37402,2302
Video 20584,248233,13555,1042
Video 20585,815193,46887,1533
Video 20586,60275,4289,6236
Video 20587,24226,42046,6035
Video 20588,609551,30370,2828
Video 20589,756779,21802,4492
Video 20590,835499,193,1330
Video 20591,899311,9609,7789
Video 20592,664737,37282,7287
Video 20593,25777,32127,8134
Video 20594,579953,11202,6387
Video 20595,235883,27195,1644
Video 20596,101920,29427,1287
Video 20597,419668,2606,9553
Video 20598,396813,4251,1966
Video 20599,101559,29711,3349
Video 20600,136198,26370,8978
Video 20601,459136,15353,6349
Video 20602,324593,26263,1850
Video 20603,385239,13816,9757
Video 20604,329901,49730,3367
Video 20605,349644,40188,3504
Video 20606,876715,36518,4650
Video 20607,135215,20574,7161
Video 20608,528955,33368,3384
Video 20609,255566,30591,5238
Video 20610,644600,23377,6720
Video 20611,851450,46213,5747
Video 20612,178164,725,9394
Video 20613,675127,21883,4702
Video 20614,103155,38831,668
Video 20615,815631,34020,4060
Video 20616,278611,14251,6947
Video 20617,917683,19927,481
Video 20618,821857,1091,2134
Video 20619,391266,15565,2764
Video 20620,789347,13129,114
Video 20621,797116,30731,586
Video 20622,836657,23549,3329
Video 20623,483465,22861,6959
Video 20624,385357,23949,4998
Video 20625,423417,673,4547
Video 20626,622418,4867,57
Video 20627,938348,29147,6515
Video 20628,877331,13690,1392
Video 20629,367936,15468,7931
Video 20630,363662,30524,3503
Video 20631,126508,19756,5110
Video 20632,31057,49769,2493
Video 20633,728567,22528,9769
Video 20634,751117,43403,8516
Video 20635,207732,31456,6427
Video 20636,498149,42652,486
Video 20637,988359,48325,7270
Video 20638,563409,47961,694
Video 20639,169595,14191,912
Video 20640,29867,40940,6326
Video 20641,719908,8218,8412
Video 20642,869969,44220,9340
Video 20643,135259,49786,2256
Video 20644,798058,12100,9133
Video 20645,870810,31077,4096
Video 20646,865648,5961,2494
Video 20647,41663,49720,4688
Video 20648,215727,13483,1176
Video 20649,947101,41083,2761
Video 20650,266061,16050,7216
Video 20651,491226,41045,7965
Video 20652,305107,36777,3914
Video 20653,588443,19992,5096
Video 20654,58505,25101,9874
Video 20655,319048,26399,3077
Video 20656,224053,12509,4339
Video 20657,549615,34454,1770
Video 20658,759884,47907,1835
Video 20659,988421,20053,2918
Video 20660,749986,9710,1706
Video 20661,665945,14058,9738
Video 20662,875904,32961,4981
Video 20663,468869,23833,5959
Video 20664,274508,17763,470
Video 20665,483484,41929,2941
Video 20666,752086,29032,7196
Video 20667,382646,43113,118
Video 20668,735972,3662,8799
Video 20669,620736,37255,8087
Video 20670,785983,23614,4409
Video 20671,752788,42410,2391
Video 20672,978443,38502,2255
Video 20673,175454,35821,1790
Video 20674,962163,35793,8808
Video 20675,692559,19739,9932
Video 20676,961437,34675,1901
Video 20677,719493,14854,1881
Video 20678,808572,9180,9246
Video 20679,545827,25776,8042
Video 20680,914578,43127,688
Video 20681,677524,1805,6638
Video 20682,579847,24911,6756
Video 20683,121829,15284,2852
Video 20684,686958,10704,456
Video 20685,393844,43813,1119
Video 20686,966371,13550,6846
Video 20687,651050,39500,8505
Video 20688,423225,45840,743
Video 20689,889622,29018,1724
Video 20690,818688,41829,1657
Video 20691,844741,25346,9645
Video 20692,922204,49603,7252
Video 20693,327077,20328,8242
Video 20694,222387,21228,4354
Video 20695,715063,22341,1487
Video 20696,813200,650,3301
Video 20697,155443,15517,5901
Video 20698,901564,37724,5347
Video 20699,963127,9452,3311
Video 20700,354485,34327,2172
Video 20701,64767,11558,5417
Video 20702,806662,24080,8481
Video 20703,457725,37309,6008
Video 20704,681379,2756,7000
Video 20705,243624,37782,687
Video 20706,653100,17684,4428
Video 20707,466661,11956,4045
Video 20708,729549,16516,6249
Video 20709,869568,9806,8394
Video 20710,493174,41544,4908
Video 20711,906738,10589,9003
Video 20712,86491,9519,3643
Video 20713,111720,19499,5376
Video 20714,674337,1933,3153
Video 20715,592412,30094,3718
Video 20716,289469,3999,1749
Video 20717,34656,9712,9977
Video 20718,486876,30217,3802
Video 20719,520902,234,9382
Video 20720,259935,32601,6193
Video 20721,259806,32811,3759
Video 20722,801893,37513,1800
Video 20723,511637,1172,9604
Video 20724,49389,30137,4742
Video 20725,694077,32829,1411
Video 20726,976932,17115,6869
Video 20727,975043,4678,2255
Video 20728,764547,20157,3928
Video 20729,318963,15688,9609
Video 20730,165473,33027,9870
Video 20731,606301,9266,284
Video 20732,47483,48719,1791
Video 20733,945720,27122,2631
Video 20734,402067,43981,4025
Video 20735,330171,18648,9403
Video 20736,370914,44020,8107
Video 20737,86687,36637,6863
Video 20738,871002,32539,2796
Video 20739,128615,46060,1222
Video 20740,134527,34386,8517
Video 20741,21321,45948,1149
Video 20742,244345,34061,3663
Video 20743,848834,12148,1686
Video 20744,697381,18855,7725
Video 20745,807893,8190,4994
Video 20746,572933,26684,6057
Video 20747,402314,15624,9350
Video 20748,753816,28185,4834
Video 20749,741335,7779,44
Video 20750,233167,42009,5729
Video 20751,494568,11873,4832
Video 20752,344920,31912,6548
Video 20753,342687,10008,3268
Video 20754,723723,38539,8047
Video 20755,518982,1938,5814
Video 20756,455432,2703,6432
Video 20757,478744,3359,2405
Video 20758,199030,26036,8893
Video 20759,118376,30349,8222
Video 20760,735149,39030,8384
Video 20761,402384,5838,8279
Video 20762,916704,29794,5790
Video 20763,259576,25253,8153
Video 20764,992086,49590,4521
Video 20765,300855,35308,7827
Video 20766,539004,37343,5156
Video 20767,50097,25234,9861
Video 20768,955445,25180,9231
Video 20769,605367,30979,9352
Video 20770,251397,46801,460
Video 20771,246398,31782,147
Video 20772,520994,49665,5412
Video 20773,337613,29037,4544
Video 20774,728467,32176,7345
Video 20775,196206,2228,710
Video 20776,796262,47734,4552
Video 20777,78447,18306,4479
Video 20778,350374,47769,7365
Video 20779,98615,43797,4458
Video 20780,915043,42969,1241
Video 20781,879201,11611,3667
Video 20782,371962,4115,8330
Video 20783,387439,22727,2732
Video 20784,532584,26546,7391
Video 20785,896653,3174,721
Video 20786,579418,11380,9782
Video 20787,919757,28954,5946
Video 20788,295737,46293,4796
Video 20789,142815,8183,7459
Video 20790,429103,45785,7995
Video 20791,961168,10227,3764
Video 20792,688479,18964,1902
Video 20793,973306,9431,7274
Video 20794,124461,18695,4335
Video 20795,401709,15316,2634
Video 20796,371720,26409,8142
Video 20797,978255,43139,874
Video 20798,502948,40740,6669
Video 20799,487935,16424,9455
Video 20800,272680,36720,1700
Video 20801,928050,36270,8428
Video 20802,808133,5289,8792
Video 20803,943210,25057,5988
Video 20804,282599,47466,748
Video 20805,627137,44403,5520
Video 20806,532067,41009,5753
Video 20807,835550,26030,3361
Video 20808,189360,37440,1552
Video 20809,53980,44579,5759
Video 20810,714463,17614,8480
Video 20811,278892,28820,2432
Video 20812,75242,12008,1564
Video 20813,281181,28039,436
Video 20814,829321,21147,7176
Video 20815,934848,18374,8381
Video 20816,63578,23861,3055
Video 20817,145051,33840,2897
Video 20818,135148,35480,8386
Video 20819,311622,27482,3662
Video 20820,555754,19475,534
Video 20821,170136,10183,4274
Video 20822,775999,8264,1433
Video 20823,401626,2080,6379
Video 20824,947913,30260,3845
Video 20825,130414,49328,9066
Video 20826,317311,49014,7048
Video 20827,605253,33017,5777
Video 20828,544859,44718,1978
Video 20829,361851,9881,1078
Video 20830,185157,17052,5135
Video 20831,834433,35256,5396
Video 20832,953317,44697,573
Video 20833,850062,2952,4839
Video 20834,353064,2663,5398
Video 20835,792877,27948,7983
Video 20836,791960,10433,8807
Video 20837,234874,7834,1404
Video 20838,892910,24825,5501
Video 20839,114535,3105,3161
Video 20840,557013,21302,2891
Video 20841,697322,16849,8706
Video 20842,349399,36204,6271
Video 20843,245470,5773,149
Video 20844,312687,47630,8808
Video 20845,453648,10657,3694
Video 20846,145904,14254,168
Video 20847,654083,26664,7888
Video 20848,937994,8586,9718
Video 20849,512033,25889,7204
Video 20850,163138,38527,2186
Video 20851,885951,40444,5190
Video 20852,8751,18146,1601
Video 20853,801594,44648,1249
Video 20854,875068,7428,6891
Video 20855,106049,42022,3008
Video 20856,796225,27567,4661
Video 20857,581132,1652,3464
Video 20858,324290,38556,1559
Video 20859,763651,48893,9838
Video 20860,712734,15407,9212
Video 20861,826189,48762,4562
Video 20862,20059,34710,332
Video 20863,234846,7332,761
Video 20864,481495,25535,9033
Video 20865,929327,30900,3809
Video 20866,300539,36611,3666
Video 20867,197166,20674,51
Video 20868,744366,23149,6405
Video 20869,46536,8652,2553
Video 20870,764663,20807,1002
Video 20871,497524,41533,9796
Video 20872,591795,36356,8785
Video 20873,408117,30024,6108
Video 20874,974071,46919,9506
Video 20875,91602,38036,5721
Video 20876,606972,46692,775
Video 20877,804037,11423,5344
Video 20878,249343,42460,9788
Video 20879,27464,48295,8349
Video 20880,599386,21532,829
Video 20881,574723,41718,2150
Video 20882,624596,39869,1062
Video 20883,289403,37593,409
Video 20884,505495,37060,9240
Video 20885,853173,24495,5198
Video 20886,986713,30952,1423
Video 20887,31526,21693,762
Video 20888,94989,766,2761
Video 20889,215219,33637,685
Video 20890,773600,2848,8115
Video 20891,723586,9367,5657
Video 20892,352922,28274,5926
Video 20893,148057,26809,3849
Video 20894,138605,44632,4209
Video 20895,905744,37270,3566
Video 20896,906598,25902,1575
Video 20897,653320,8497,2649
Video 20898,92318,13584,2491
Video 20899,550804,6756,226
Video 20900,18476,44498,7644
Video 20901,183930,9750,9912
Video 20902,432685,34528,9653
Video 20903,216486,39563,7737
Video 20904,874318,28729,8013
Video 20905,313941,46524,5049
Video 20906,74235,33675,5526
Video 20907,72021,27713,169
Video 20908,732361,29732,1781
Video 20909,64565,17660,2030
Video 20910,482996,17951,2464
Video 20911,656474,31217,6465
Video 20912,916091,2556,3287
Video 20913,215974,3728,5820
Video 20914,736474,19845,2242
Video 20915,384683,33020,7439
Video 20916,319372,48773,4457
Video 20917,355467,28583,3241
Video 20918,215662,9906,3939
Video 20919,432963,2022,3215
Video 20920,585198,28968,521
Video 20921,875548,18849,8807
Video 20922,1281,21530,1739
Video 20923,885688,20952,6942
Video 20924,490446,11374,254
Video 20925,665662,33560,9110
Video 20926,123037,31462,4154
Video 20927,873127,16651,1223
Video 20928,414983,9057,6798
Video 20929,282421,39016,4921
Video 20930,338861,16620,3900
Video 20931,568596,23262,7041
Video 20932,45203,17999,8124
Video 20933,535859,10034,8287
Video 20934,734636,25782,3076
Video 20935,883584,15675,6135
Video 20936,671586,6400,5468
Video 20937,628142,12857,5028
Video 20938,275033,46583,8163
Video 20939,930477,20103,9730
Video 20940,640858,11433,9110
Video 20941,559335,39727,6185
Video 20942,818147,23865,5798
Video 20943,304777,3614,3107
Video 20944,987787,39676,2102
Video 20945,677881,18384,3045
Video 20946,352183,47533,6592
Video 20947,943868,12900,2165
Video 20948,381234,40444,8393
Video 20949,71486,47640,1233
Video 20950,422475,28927,5227
Video 20951,505123,14780,9048
Video 20952,139167,37914,2282
Video 20953,70556,25255,6290
Video 20954,130610,407,2667
Video 20955,12438,611,7512
Video 20956,814137,48789,5485
Video 20957,981750,34659,7319
Video 20958,775800,40603,115
Video 20959,703377,9844,5888
Video 20960,509047,49480,1515
Video 20961,896217,30615,3451
Video 20962,267889,23084,4180
Video 20963,146055,48714,6731
Video 20964,129302,25470,6372
Video 20965,974773,37978,3009
Video 20966,236109,1706,4983
Video 20967,724071,27105,5075
Video 20968,88844,39024,4955
Video 20969,262447,34081,2098
Video 20970,540062,40124,1106
Video 20971,116834,31651,5856
Video 20972,28815,115,4834
Video 20973,511078,15327,6406
Video 20974,545332,46578,8577
Video 20975,78353,16939,2070
Video 20976,370097,19599,586
Video 20977,716384,7895,2667
Video 20978,287372,45341,7813
Video 20979,87885,37933,2571
Video 20980,685199,11528,8653
Video 20981,873098,32918,9854
Video 20982,986247,27442,3963
Video 20983,152980,19430,4823
Video 20984,587772,17797,5900
Video 20985,650444,2457,3970
Video 20986,628931,28643,9673
Video 20987,323011,1348,9635
Video 20988,616580,1189,8121
Video 20989,732427,38098,4844
Video 20990,919082,24958,2979
Video 20991,790080,43156,8429
Video 20992,682926,15924,9766
Video 20993,135381,33684,9936
Video 20994,42358,37760,6722
Video 20995,205849,7129,6958
Video 20996,471492,46029,4350
Video 20997,284907,22871,9420
Video 20998,611373,30996,8053
Video 20999,954053,27661,7099
Video 21000,957496,11702,9007
Video 21001,183044,37223,3886
Video 21002,730720,21964,9655
Video 21003,445611,27077,6047
Video 21004,596350,22407,8700
Video 21005,957474,44749,4247
Video 21006,769372,7214,6191
Video 21007,786537,6977,1869
Video 21008,959129,4804,8846
Video 21009,716704,12504,8594
Video 21010,661221,4354,3429
Video 21011,548647,23533,1171
Video 21012,850648,33280,4008
Video 21013,972033,1814,9864
Video 21014,40185,20703,2766
Video 21015,700145,16575,3196
Video 21016,932727,5215,3604
Video 21017,899887,24739,6573
Video 21018,997857,19947,1645
Video 21019,54956,9346,5821
Video 21020,133445,6158,449
Video 21021,186320,46729,9583
Video 21022,305992,31256,7402
Video 21023,450122,15160,6671
Video 21024,716168,36979,4174
Video 21025,703831,5078,5583
Video 21026,860830,48683,6762
Video 21027,689964,19309,245
Video 21028,119612,5089,1144
Video 21029,109557,7787,9040
Video 21030,298301,10666,1286
Video 21031,591476,14520,4263
Video 21032,909360,11349,7631
Video 21033,512227,33611,1668
Video 21034,665962,37592,7973
Video 21035,485017,35788,3078
Video 21036,577577,32098,9156
Video 21037,519935,27453,8408
Video 21038,1674,20916,1281
Video 21039,162806,33094,8363
Video 21040,559486,3751,3618
Video 21041,405546,2909,4647
Video 21042,252343,1014,846
Video 21043,852983,33196,3698
Video 21044,672237,37078,3762
Video 21045,144611,39473,2816
Video 21046,674920,35183,3619
Video 21047,580801,42444,7249
Video 21048,370552,30024,5395
Video 21049,610230,3626,4255
Video 21050,803603,7151,5067
Video 21051,417684,33666,3691
Video 21052,565026,31622,5354
Video 21053,920822,20716,1754
Video 21054,893475,10105,938
Video 21055,931356,36743,5091
Video 21056,96328,40268,8199
Video 21057,53897,46307,2887
