title,views,likes,comment_count
Video 4983,819952,44603,4372
Video 4984,815888,9585,4481
Video 4985,808144,9778,8699
Video 4986,404380,30626,9018
Video 4987,573743,33112,3760
Video 4988,299709,10873,7457
Video 4989,497320,22617,9157
Video 4990,915008,37873,6810
Video 4991,104631,32733,3955
Video 4992,78499,2155,8780
Video 4993,9378,48866,1374
Video 4994,510387,45641,7229
Video 4995,809283,48928,9270
Video 4996,548162,27828,1626
Video 4997,108944,26916,1149
Video 4998,113487,29810,8018
Video 4999,397472,27778,6391
Video 5000,20038,30054,3158
Video 5001,441520,37355,4941
Video 5002,788800,40577,7780
Video 5003,184891,21028,6299
Video 5004,546839,49092,9421
Video 5005,541420,46323,6626
Video 5006,574942,2596,4820
Video 5007,886378,30440,941
Video 5008,967164,31113,4249
Video 5009,352315,2932,7623
Video 5010,871747,47298,6807
Video 5011,122372,9848,1713
Video 5012,679686,47781,1763
Video 5013,620741,38133,1543
Video 5014,664109,38878,178
Video 5015,6855,49110,9746
Video 5016,188228,2889,651
Video 5017,359614,6827,8547
Video 5018,576802,10757,8721
Video 5019,423657,382,7212
Video 5020,676697,40896,5972
Video 5021,911878,48085,5104
Video 5022,169787,20437,5497
Video 5023,866867,894,6263
Video 5024,201274,40483,2633
Video 5025,317858,49608,4608
Video 5026,177041,11900,6385
Video 5027,814229,22679,470
Video 5028,988606,4602,8616
Video 5029,457456,6132,4840
Video 5030,407594,39340,2975
Video 5031,164605,5681,2596
Video 5032,106128,31013,7218
Video 5033,874249,45217,5578
Video 5034,40149,22939,6535
Video 5035,696910,44027,754
Video 5036,711432,7565,4020
Video 5037,925334,37186,1819
Video 5038,231107,17729,6678
Video 5039,918422,43737,2211
Video 5040,434882,18682,9498
Video 5041,980704,11657,2576
Video 5042,699069,11470,4828
Video 5043,737107,4780,1110
Video 5044,490308,11151,3316
Video 5045,602353,3090,4308
Video 5046,524113,24426,1342
Video 5047,169206,14132,3922
Video 5048,620043,33170,704
Video 5049,980317,7085,680
Video 5050,40595,8110,8592
Video 5051,475347,37243,6792
Video 5052,733083,15421,9393
Video 5053,559683,18555,1651
Video 5054,608190,24078,1349
Video 5055,12543,6663,3739
Video 5056,434575,46164,5575
Video 5057,409133,47131,290
Video 5058,575226,27816,2288
Video 5059,436400,35526,59
Video 5060,859122,13079,8872
Video 5061,566157,12221,9807
Video 5062,693680,5744,2598
Video 5063,982843,44675,6037
Video 5064,660786,28962,4258
Video 5065,857462,2758,3954
Video 5066,541336,29749,3431
Video 5067,141389,34964,2858
Video 5068,509800,33128,3492
Video 5069,526768,14826,9174
Video 5070,77114,36063,5053
Video 5071,573564,26861,448
Video 5072,477577,11220,7552
Video 5073,225415,41964,5329
Video 5074,853217,43429,412
Video 5075,826315,31622,6396
Video 5076,237845,15048,6980
Video 5077,257016,48310,3412
Video 5078,439870,27251,7429
Video 5079,992043,18801,5639
Video 5080,525696,22358,1825
Video 5081,76994,39553,7564
Video 5082,751397,5099,3347
Video 5083,410861,49567,1377
Video 5084,748704,31363,960
Video 5085,564112,32214,4502
Video 5086,645776,36134,5594
Video 5087,181924,41959,5656
Video 5088,688816,34219,3682
Video 5089,352055,38540,9201
Video 5090,881825,46434,5959
Video 5091,691088,2881,7149
Video 5092,465484,48258,8859
Video 5093,685545,42257,4295
Video 5094,130255,11677,7696
Video 5095,387814,9242,6697
Video 5096,362522,14487,9330
Video 5097,582390,10144,2302
Video 5098,786280,14660,3107
Video 5099,17785,41637,6493
Video 5100,907350,32842,6013
Video 5101,33020,21877,9294
Video 5102,172102,4533,6898
Video 5103,313768,44740,9155
Video 5104,981616,36646,923
Video 5105,624509,46627,3157
Video 5106,84453,48591,7515
Video 5107,415243,19360,9559
Video 5108,33617,10620,247
Video 5109,610305,24025,4608
Video 5110,559456,43713,7736
Video 5111,549249,6773,7182
Video 5112,956026,32217,3764
Video 5113,165491,5916,6412
Video 5114,52848,19563,8343
Video 5115,519358,16601,9616
Video 5116,206650,9441,817
Video 5117,894050,47673,7514
Video 5118,881475,39314,8348
Video 5119,398768,48019,9615
Video 5120,521753,33480,5496
Video 5121,258738,15646,1070
Video 5122,898168,37178,7626
Video 5123,880097,36853,2540
Video 5124,868228,34868,7072
Video 5125,57153,37644,2493
Video 5126,995165,24130,7574
Video 5127,756709,48542,9449
Video 5128,389678,37689,1279
Video 5129,796043,16266,7813
Video 5130,166745,23922,1417
Video 5131,138010,25783,2498
Video 5132,372725,17159,2732
Video 5133,993289,11524,983
Video 5134,179021,29354,8076
Video 5135,264460,41073,9816
Video 5136,178568,9197,9567
Video 5137,828579,40950,7448
Video 5138,792831,47713,6543
Video 5139,879937,5696,6577
Video 5140,884260,16243,8850
Video 5141,929496,14678,6082
Video 5142,440505,23276,6177
Video 5143,857002,26314,2530
Video 5144,649616,3500,4748
Video 5145,424664,23954,6635
Video 5146,865532,22072,6035
Video 5147,999004,19430,4605
Video 5148,1668,33481,7485
Video 5149,420044,10788,5410
Video 5150,409598,3151,1901
Video 5151,128807,40698,6630
Video 5152,162100,31518,4773
Video 5153,518311,5864,384
Video 5154,365488,30670,6983
Video 5155,181516,41406,2523
Video 5156,264873,48222,1164
Video 5157,785601,45935,4787
Video 5158,632101,40105,516
Video 5159,855466,32413,8672
Video 5160,675546,24553,6659
Video 5161,66961,20990,618
Video 5162,565994,44177,3770
Video 5163,149276,6118,2763
Video 5164,869009,25553,2152
Video 5165,457526,1982,8142
Video 5166,53307,27855,6286
Video 5167,795033,15550,5892
Video 5168,513882,4403,8164
Video 5169,746789,25125,5034
Video 5170,126824,12376,1867
Video 5171,684726,28594,5305
Video 5172,559970,29845,4980
Video 5173,989445,49724,8661
Video 5174,618885,14752,6647
Video 5175,575182,44286,8550
Video 5176,331278,31832,5808
Video 5177,132191,25932,4136
Video 5178,646109,5755,897
Video 5179,215886,12106,2536
Video 5180,846898,48364,6200
Video 5181,606253,23550,1444
Video 5182,310055,33570,9698
Video 5183,630066,27235,9544
Video 5184,541125,43663,8761
Video 5185,550682,4531,9681
Video 5186,155750,22363,4394
Video 5187,254329,26148,2409
Video 5188,431509,19261,2473
Video 5189,976177,27745,8309
Video 5190,197894,40321,8509
Video 5191,534782,44213,6607
Video 5192,995192,16078,2055
Video 5193,241328,20193,1580
Video 5194,283836,3723,541
Video 5195,484536,34384,7249
Video 5196,385114,4529,6635
Video 5197,263924,44810,7039
Video 5198,685707,33375,3886
Video 5199,729378,10602,8577
Video 5200,413827,35681,1550
Video 5201,888927,30419,4501
Video 5202,343254,21044,9356
Video 5203,904423,10661,4298
Video 5204,627784,13890,5330
Video 5205,11477,15450,5354
Video 5206,903130,17446,1352
Video 5207,494405,42691,9014
Video 5208,750768,20745,4571
Video 5209,854307,37163,4196
Video 5210,429498,449,5730
Video 5211,577807,18431,3378
Video 5212,798624,40671,3090
Video 5213,534253,17146,7695
Video 5214,38649,19947,4711
Video 5215,226609,9083,15
Video 5216,25827,21811,3409
Video 5217,331006,41416,6314
Video 5218,745568,40529,3295
Video 5219,226183,11691,2082
Video 5220,928676,30257,46
Video 5221,410388,480,4601
Video 5222,710881,40686,4947
Video 5223,315305,15031,8479
Video 5224,342557,4593,2890
Video 5225,717184,30345,7188
Video 5226,858152,49459,1120
Video 5227,825121,1473,1962
Video 5228,132454,11395,219
Video 5229,93914,37001,755
Video 5230,337592,24355,450
Video 5231,201881,2764,4692
Video 5232,473162,13314,3071
Video 5233,172978,3658,9373
Video 5234,85802,36972,8032
Video 5235,464037,19646,5951
Video 5236,195100,42075,180
Video 5237,541155,7798,1369
Video 5238,82165,8069,4062
Video 5239,389897,45221,2863
Video 5240,276908,43707,1682
Video 5241,932327,28167,9904
Video 5242,574058,11878,4313
Video 5243,932134,20467,418
Video 5244,579934,38514,2194
Video 5245,187002,21014,4345
Video 5246,521129,26227,5070
Video 5247,599691,7558,4710
Video 5248,627876,1720,6160
Video 5249,557025,22988,3764
Video 5250,398690,12755,7860
Video 5251,825487,1101,5870
Video 5252,933599,21783,8023
Video 5253,119647,16982,7945
Video 5254,163980,6718,2939
Video 5255,524367,27724,6218
Video 5256,203867,41312,9905
Video 5257,999798,16382,3487
Video 5258,595850,17043,9376
Video 5259,236033,6657,7857
Video 5260,570617,14677,5760
Video 5261,809285,17810,6282
Video 5262,976109,24235,1782
Video 5263,711756,26128,198
Video 5264,283021,21810,1659
Video 5265,614672,21361,3449
Video 5266,751102,34122,8045
Video 5267,607033,47548,8677
Video 5268,519466,3390,6690
Video 5269,598393,5595,5102
Video 5270,713696,21853,7293
Video 5271,478417,30004,9293
Video 5272,298714,459,2878
Video 5273,32278,37369,3085
Video 5274,211181,19569,4497
Video 5275,996866,26520,9972
Video 5276,407472,19925,8338
Video 5277,247549,12338,3766
Video 5278,718847,35789,8159
Video 5279,456991,43423,7123
Video 5280,910930,34065,5941
Video 5281,268490,45196,9139
Video 5282,810179,13116,3336
Video 5283,37998,36800,6694
Video 5284,535840,15289,8293
Video 5285,787595,3212,7584
Video 5286,634172,15936,4881
Video 5287,503503,27205,1906
Video 5288,309846,6393,8185
Video 5289,317815,5003,6717
Video 5290,853152,25384,1091
Video 5291,559510,39551,7425
Video 5292,596679,41057,2936
Video 5293,827631,9706,4720
Video 5294,75771,48493,8672
Video 5295,897063,41813,3007
Video 5296,308661,25990,3556
Video 5297,45169,49857,143
Video 5298,3202,42339,2069
Video 5299,737300,24718,9191
Video 5300,174863,20167,7204
Video 5301,95393,44491,5827
Video 5302,230692,6413,5987
Video 5303,328771,25350,8605
Video 5304,335965,27347,8687
Video 5305,962451,18026,2357
Video 5306,71878,36957,7435
Video 5307,44577,32845,1063
Video 5308,492855,31999,5393
Video 5309,312943,37680,1628
Video 5310,416283,26208,1908
Video 5311,932173,40091,6603
Video 5312,342678,3484,4871
Video 5313,66277,36319,67
Video 5314,8996,21280,1366
Video 5315,783643,27528,3119
Video 5316,588829,41438,8654
Video 5317,947858,2395,6152
Video 5318,543371,20334,1657
Video 5319,891007,49651,7072
Video 5320,206762,27120,564
Video 5321,468606,48689,2074
Video 5322,261570,16682,8129
Video 5323,27215,24903,3801
Video 5324,204562,39563,4928
Video 5325,200377,24244,8437
Video 5326,649274,32766,3577
Video 5327,58231,2417,5060
Video 5328,482129,25201,3575
Video 5329,643507,42000,8981
Video 5330,115993,23246,5572
Video 5331,363788,11037,9273
Video 5332,36170,19384,1911
Video 5333,708419,15150,1228
Video 5334,808768,49722,979
Video 5335,7737,49476,3419
Video 5336,507415,24860,8648
Video 5337,117062,4302,210
Video 5338,851990,49345,7177
Video 5339,995064,23326,3808
Video 5340,369231,32560,1464
Video 5341,598330,26960,6772
Video 5342,497988,1146,8533
Video 5343,425844,29638,3210
Video 5344,235590,19429,3158
Video 5345,386138,46510,3180
Video 5346,629587,49320,8516
Video 5347,158453,21088,2412
Video 5348,110806,9319,2939
Video 5349,253741,39572,9169
Video 5350,545407,45258,6939
Video 5351,633007,40898,4560
Video 5352,113837,8951,2646
Video 5353,407611,10399,4918
Video 5354,766322,44542,7368
Video 5355,957328,33045,2780
Video 5356,564843,41427,4836
Video 5357,744356,34561,1742
Video 5358,634242,39482,7561
Video 5359,326306,9305,7113
Video 5360,48511,23720,217
Video 5361,122261,1237,5636
Video 5362,950759,19559,8110
Video 5363,265069,9637,5558
Video 5364,522374,10768,3737
Video 5365,264713,1692,2029
Video 5366,749433,48105,2888
Video 5367,169237,42011,4380
Video 5368,234600,41719,379
Video 5369,361204,16097,6491
Video 5370,40073,27011,2798
Video 5371,925169,14716,9203
Video 5372,894249,44477,6839
Video 5373,496429,37181,2371
Video 5374,544104,12917,2475
Video 5375,196484,5259,8388
Video 5376,431173,22533,6311
Video 5377,260408,29194,4283
Video 5378,598550,30184,2283
Video 5379,584359,16016,148
Video 5380,763471,37042,8243
Video 5381,981736,11206,5084
Video 5382,474727,26482,3756
Video 5383,805106,22737,884
Video 5384,474029,12715,9532
Video 5385,562983,23521,9203
Video 5386,128458,40124,3285
Video 5387,324234,46044,2912
Video 5388,73432,35013,2428
Video 5389,789538,24401,2010
Video 5390,29703,6217,2897
Video 5391,845955,8894,9214
Video 5392,419398,26627,4060
Video 5393,108984,41233,6657
Video 5394,218341,49319,3009
Video 5395,463033,25318,2465
Video 5396,232112,30987,3487
Video 5397,626953,12535,4468
Video 5398,545828,37837,3580
Video 5399,997026,15714,8803
Video 5400,399325,26171,2068
Video 5401,295795,13553,7158
Video 5402,185867,19469,3864
Video 5403,893406,47528,9277
Video 5404,672610,49148,8215
Video 5405,780146,3916,4306
Video 5406,677223,7467,9561
Video 5407,76292,16601,2230
Video 5408,890127,27932,971
Video 5409,991078,16319,6050
Video 5410,77611,47476,8691
Video 5411,962581,43349,9146
Video 5412,822396,29740,3423
Video 5413,381623,790,9510
Video 5414,291071,27609,9944
Video 5415,67277,42525,643
Video 5416,9282,1754,6603
Video 5417,212086,183,5542
Video 5418,653813,19110,5970
Video 5419,38004,7662,6456
Video 5420,776819,35700,1894
Video 5421,637552,2348,1376
Video 5422,189225,15514,3165
Video 5423,269976,1545,8534
Video 5424,7899,24037,512
Video 5425,797236,15634,1093
Video 5426,142302,3395,6217
Video 5427,290201,26369,5563
Video 5428,105910,49295,9565
Video 5429,433552,6674,8860
Video 5430,196203,39752,9289
Video 5431,300647,5961,6326
Video 5432,590007,46739,9373
Video 5433,714256,993,2442
Video 5434,638974,41411,6146
Video 5435,397077,8897,5260
Video 5436,359918,33995,3927
Video 5437,201729,12023,5864
Video 5438,311614,13407,1472
Video 5439,722904,47010,4952
Video 5440,985996,43845,3085
Video 5441,28111,2778,4930
Video 5442,243684,8135,2247
Video 5443,788001,16157,7560
Video 5444,834241,24615,3654
Video 5445,284648,21553,5454
Video 5446,623353,48243,617
Video 5447,349954,38588,2269
Video 5448,993416,1861,2276
Video 5449,848392,15797,5752
Video 5450,442436,16099,2368
Video 5451,220487,16548,9012
Video 5452,152275,14804,1455
Video 5453,895028,39285,2901
Video 5454,879532,37197,9469
Video 5455,12948,38310,2606
Video 5456,675599,40619,1230
Video 5457,467282,33555,5736
Video 5458,239230,14882,9408
Video 5459,413697,36387,9001
Video 5460,204106,35748,7276
Video 5461,462942,27248,7719
Video 5462,213580,1274,7253
Video 5463,470786,24618,5272
Video 5464,26356,9279,2816
Video 5465,498913,24066,1864
Video 5466,893090,5125,5994
Video 5467,849856,35118,2788
Video 5468,125078,19200,7611
Video 5469,599549,28064,4760
Video 5470,960825,17825,5801
Video 5471,336619,14263,8962
Video 5472,400617,40019,4064
Video 5473,633588,16850,1761
Video 5474,225037,23245,1085
Video 5475,907334,22954,8325
Video 5476,781889,36980,8386
Video 5477,190605,45340,1052
Video 5478,115828,48609,1469
Video 5479,581216,11337,6020
Video 5480,55269,17455,2804
Video 5481,29995,17359,4681
Video 5482,105241,10256,8529
Video 5483,93800,37912,8353
Video 5484,669760,9339,6855
Video 5485,505307,33801,5234
Video 5486,931423,2848,5080
Video 5487,528398,20275,3252
Video 5488,179029,20566,327
Video 5489,901967,206,7686
Video 5490,302124,26845,3980
Video 5491,944525,44177,9396
Video 5492,665955,33484,2403
Video 5493,808516,10276,3805
Video 5494,179100,12043,8005
Video 5495,641532,18192,6095
Video 5496,851753,38405,6753
Video 5497,757831,30786,2515
Video 5498,839238,27695,9150
Video 5499,179087,41545,6274
Video 5500,517919,1516,8179
Video 5501,2139,20327,2596
Video 5502,392474,34542,5751
Video 5503,26749,34360,73
Video 5504,641220,35580,6459
Video 5505,388073,294,792
Video 5506,706524,9617,4371
Video 5507,914196,35890,8852
Video 5508,683091,31314,8875
Video 5509,690613,40472,254
Video 5510,300765,2334,6775
Video 5511,959461,12163,537
Video 5512,510349,15407,2398
Video 5513,144323,2253,2958
Video 5514,671010,36353,1248
Video 5515,960011,39256,5377
Video 5516,222675,13096,4841
Video 5517,175313,19436,7202
Video 5518,260253,37335,2738
Video 5519,602781,27536,3891
Video 5520,740028,12544,9076
Video 5521,538722,1539,9343
Video 5522,956485,23961,2199
Video 5523,1926,8730,3799
Video 5524,620405,27671,5530
Video 5525,275079,1661,6586
Video 5526,359589,47435,4576
Video 5527,781802,49039,1023
Video 5528,653409,42686,4305
Video 5529,346769,13785,2502
Video 5530,848197,35625,4237
Video 5531,554813,12050,1055
Video 5532,236447,45984,5161
Video 5533,297329,17164,5507
Video 5534,932430,41566,5631
Video 5535,605036,27467,1006
Video 5536,808118,23941,6646
Video 5537,537340,31544,6976
Video 5538,273498,2434,2240
Video 5539,227212,42995,468
Video 5540,298951,29554,1151
Video 5541,256978,32305,9052
Video 5542,779229,13526,2718
Video 5543,4401,2677,6720
Video 5544,103299,46991,1073
Video 5545,441721,21404,2606
Video 5546,985494,23566,9364
Video 5547,220690,17051,4207
Video 5548,603978,42250,6113
Video 5549,973627,43312,8069
Video 5550,305838,28615,5242
Video 5551,144695,33395,8292
Video 5552,44475,25197,8143
Video 5553,144780,13081,4898
Video 5554,412544,45213,6520
Video 5555,231073,5965,5543
Video 5556,916654,8141,8460
Video 5557,180645,38610,3901
Video 5558,630499,35199,3595
Video 5559,908551,1153,3275
Video 5560,266797,19150,5392
Video 5561,557381,10759,743
Video 5562,65737,48833,5178
Video 5563,737127,32141,8926
Video 5564,141921,48472,1227
Video 5565,311297,35813,7990
Video 5566,869167,1395,7830
Video 5567,396318,44176,9039
Video 5568,569459,42032,4193
Video 5569,937151,30140,2796
Video 5570,441094,19880,7030
Video 5571,320233,46991,4080
Video 5572,100082,26757,4521
Video 5573,812217,48981,1441
Video 5574,111937,25027,2681
Video 5575,505859,46878,6735
Video 5576,250966,10816,979
Video 5577,867545,7199,8409
Video 5578,302945,39194,4168
Video 5579,261530,41385,6492
Video 5580,468434,19196,8254
Video 5581,395411,16542,3699
Video 5582,18333,38889,7390
Video 5583,64602,45307,9603
Video 5584,206178,34674,792
Video 5585,891946,9067,632
Video 5586,620506,48842,1060
Video 5587,436446,18011,3774
Video 5588,789966,17791,42
Video 5589,515482,19892,5021
Video 5590,326560,26879,6172
Video 5591,812687,22982,7976
Video 5592,663942,39457,501
Video 5593,211126,4924,6348
Video 5594,211215,48430,9851
Video 5595,360899,5582,941
Video 5596,554846,14417,1108
Video 5597,351671,45692,8456
Video 5598,348581,33569,3974
Video 5599,760332,23884,9768
Video 5600,121839,20723,4232
Video 5601,141920,20492,7073
Video 5602,881074,21764,2184
Video 5603,417264,17652,6026
Video 5604,777482,30244,941
Video 5605,374299,1519,9924
Video 5606,850609,42117,8284
Video 5607,440356,26452,9429
Video 5608,547200,38727,773
Video 5609,424644,15680,4122
Video 5610,906582,35729,4574
Video 5611,825265,35711,4290
Video 5612,824959,39724,6897
Video 5613,980117,6650,8226
Video 5614,394701,32932,8914
Video 5615,519793,43670,1732
Video 5616,471964,28458,8221
Video 5617,253272,891,9811
Video 5618,484728,15293,5738
Video 5619,641611,7989,3516
Video 5620,736729,30657,258
Video 5621,644705,35994,2485
Video 5622,655779,40973,8932
Video 5623,59946,14714,2322
Video 5624,245971,13588,4406
Video 5625,879746,26064,3678
Video 5626,842147,20995,1817
Video 5627,205976,43918,1050
Video 5628,677793,47136,8689
Video 5629,390494,825,573
Video 5630,22445,24699,8051
Video 5631,897383,39186,1664
Video 5632,115288,32150,2144
Video 5633,201540,38876,3010
Video 5634,632418,21158,1593
Video 5635,887578,39945,9038
Video 5636,699238,18495,8276
Video 5637,363030,26331,5863
Video 5638,596244,14595,6730
Video 5639,711139,29150,4432
Video 5640,852904,14828,3312
Video 5641,508498,5391,5220
Video 5642,141277,46551,8739
Video 5643,76382,42642,2865
Video 5644,82630,8954,4781
Video 5645,237146,4477,452
Video 5646,88325,28632,7859
Video 5647,887921,24164,9150
Video 5648,351803,22110,7099
Video 5649,882155,45515,8379
Video 5650,209457,23958,1878
Video 5651,180761,19433,6422
Video 5652,495777,44153,5779
Video 5653,28105,4740,7797
Video 5654,938827,40382,3629
Video 5655,636264,21790,6871
Video 5656,543383,28447,2028
Video 5657,882380,43783,2226
Video 5658,47311,40477,8428
Video 5659,250530,7513,5759
Video 5660,60997,7559,9573
Video 5661,238915,30383,753
Video 5662,545546,22662,5292
Video 5663,441714,5748,9150
Video 5664,270493,27803,6097
Video 5665,966471,16414,2478
Video 5666,750280,35913,2812
Video 5667,217275,18560,2545
Video 5668,602825,38869,2694
Video 5669,695710,40903,5500
Video 5670,261349,4841,7156
Video 5671,739035,33177,7195
Video 5672,341247,9389,9081
Video 5673,622545,5878,3983
Video 5674,402593,9384,3173
Video 5675,557306,31676,7595
Video 5676,202653,19946,6240
Video 5677,260026,11706,2951
Video 5678,581660,9188,8064
Video 5679,913064,49640,1511
Video 5680,106516,22395,9906
Video 5681,185886,29994,919
Video 5682,466472,36038,5044
Video 5683,558559,18643,2899
Video 5684,127406,20022,6069
Video 5685,299731,2727,7961
Video 5686,885903,40394,1783
Video 5687,385239,18285,9467
Video 5688,431623,46564,6997
Video 5689,764931,42182,2971
Video 5690,481400,39226,6471
Video 5691,210941,13506,5931
Video 5692,480736,24074,4850
Video 5693,982102,20817,545
Video 5694,453573,2624,6833
Video 5695,252406,8801,5968
Video 5696,5818,2799,5705
Video 5697,144607,9239,9652
Video 5698,428677,49593,2132
Video 5699,888981,7571,8493
Video 5700,116749,43158,7801
Video 5701,13541,8531,1736
Video 5702,487596,20570,9345
Video 5703,746243,7312,4381
Video 5704,464337,6521,8445
Video 5705,148303,41425,5858
Video 5706,140172,9293,3618
Video 5707,296930,42629,9943
Video 5708,94103,8084,7672
Video 5709,24425,44380,4775
Video 5710,34649,47162,2623
Video 5711,697219,33112,8605
Video 5712,304704,12327,5307
Video 5713,93048,18955,5084
Video 5714,131818,6738,9188
Video 5715,918748,42841,1930
Video 5716,850464,33461,2358
Video 5717,381611,18554,7131
Video 5718,771316,27129,921
Video 5719,767634,22716,1751
Video 5720,25584,34036,8645
Video 5721,766063,2335,6445
Video 5722,67657,13071,631
Video 5723,24252,27954,4468
Video 5724,846449,11050,6618
Video 5725,197420,10706,4081
Video 5726,292040,32525,4702
Video 5727,684612,26713,4312
Video 5728,370095,25745,3622
Video 5729,130265,15127,2340
Video 5730,251310,41237,2487
Video 5731,963103,34717,4160
Video 5732,792737,39402,7696
Video 5733,832703,44522,8909
Video 5734,382601,41845,7230
Video 5735,508210,48876,8526
Video 5736,595732,7382,2606
Video 5737,71930,44294,5773
Video 5738,479229,33539,4369
Video 5739,189884,13416,7120
Video 5740,936128,34711,9443
Video 5741,584673,45392,1865
Video 5742,696087,46054,4221
Video 5743,331737,40484,8931
Video 5744,408141,8116,4071
Video 5745,300681,2107,2964
Video 5746,22561,48946,4159
Video 5747,178610,9819,8814
Video 5748,406042,16496,5529
Video 5749,698279,16029,1147
Video 5750,800560,2625,2300
Video 5751,441285,27296,7443
Video 5752,196595,13150,9843
Video 5753,324655,20323,5459
Video 5754,319525,40254,4522
Video 5755,26713,12855,6115
Video 5756,491073,34160,6720
Video 5757,230133,7402,3143
Video 5758,93255,27672,9681
Video 5759,63432,8997,9550
Video 5760,364996,24467,7779
Video 5761,621766,30192,3006
Video 5762,399518,39646,6895
Video 5763,13637,28461,3121
Video 5764,892589,10459,7895
Video 5765,883232,31609,6747
Video 5766,170366,41847,1885
Video 5767,393142,3032,6599
Video 5768,109663,28245,5093
Video 5769,490835,7313,1404
Video 5770,883173,19423,2314
Video 5771,262607,22295,5037
Video 5772,723539,39180,8837
Video 5773,278050,13909,1846
Video 5774,159494,37484,5236
Video 5775,681160,47107,9163
Video 5776,778345,33618,8685
Video 5777,528738,9922,6446
Video 5778,272565,40472,9359
Video 5779,814841,15431,1457
Video 5780,516484,31080,3509
Video 5781,986968,26711,6781
Video 5782,282599,11930,851
Video 5783,653452,8243,9338
Video 5784,133332,8335,846
Video 5785,553610,49632,4826
Video 5786,2884,47751,4447
Video 5787,46724,28973,7595
Video 5788,952098,39034,724
Video 5789,612270,8555,5100
Video 5790,224422,45811,3341
Video 5791,922273,45085,5897
Video 5792,915716,49825,8952
Video 5793,323453,18104,8313
Video 5794,658357,48882,5270
Video 5795,560184,21434,7513
Video 5796,59430,5883,3204
Video 5797,623053,10881,9614
Video 5798,420058,11237,6822
Video 5799,63703,17655,9415
Video 5800,664535,48204,7560
Video 5801,614054,12627,2048
Video 5802,252860,14017,273
Video 5803,218523,47945,1115
Video 5804,734630,32287,8494
Video 5805,100731,45528,522
Video 5806,864606,46803,2220
Video 5807,375850,15840,6464
Video 5808,350140,5166,2570
Video 5809,147424,34561,7641
Video 5810,202726,23933,8845
Video 5811,184270,44847,3688
Video 5812,149303,32542,9821
Video 5813,447702,25023,8964
Video 5814,827778,13886,3704
Video 5815,779914,6013,8546
Video 5816,78352,13622,6083
Video 5817,381052,12633,9979
Video 5818,997366,18192,7421
Video 5819,789783,16807,9081
Video 5820,553602,672,8152
Video 5821,276139,40225,8192
Video 5822,609476,33525,5003
Video 5823,705479,3131,7213
Video 5824,111070,18572,1383
Video 5825,368594,11118,6325
Video 5826,339360,44607,3342
Video 5827,692825,16858,675
Video 5828,139980,11392,5587
Video 5829,245541,38325,6279
Video 5830,298770,26366,6809
Video 5831,673721,1001,8325
Video 5832,320888,7559,8954
Video 5833,358156,30596,6646
Video 5834,157772,19636,9628
Video 5835,261622,13217,1940
Video 5836,698253,34619,79
Video 5837,876619,40718,7134
Video 5838,439671,38373,9853
Video 5839,131918,41305,8368
Video 5840,600250,15631,7977
Video 5841,739088,20201,9657
Video 5842,63655,25208,1497
Video 5843,719093,3229,3544
Video 5844,853921,16542,4970
Video 5845,917967,40830,2576
Video 5846,591535,3125,6750
Video 5847,435219,21694,9508
Video 5848,567027,12086,1247
Video 5849,803698,32200,5773
Video 5850,37024,30937,7374
Video 5851,806213,46970,3052
Video 5852,667421,20834,5440
Video 5853,458989,1768,7094
Video 5854,65241,13719,5513
Video 5855,661370,33092,2902
Video 5856,373772,25500,7070
Video 5857,734147,25804,7154
Video 5858,842948,46455,2982
Video 5859,219911,27743,8029
Video 5860,523530,5959,1150
Video 5861,446499,17059,5208
Video 5862,136609,24157,8423
Video 5863,821005,31420,655
Video 5864,272351,4884,914
Video 5865,92949,49721,2335
Video 5866,438012,4917,2316
Video 5867,774580,7700,558
Video 5868,789426,12741,6119
Video 5869,623698,11419,3203
Video 5870,127153,28797,79
Video 5871,721965,2858,5435
Video 5872,408112,44763,9494
Video 5873,390728,6568,8314
Video 5874,646604,49284,3697
Video 5875,758585,22685,8902
Video 5876,32744,49484,1502
Video 5877,765897,10751,1105
Video 5878,812281,35821,9117
Video 5879,325430,29418,8145
Video 5880,180025,10247,5511
Video 5881,928156,39757,8886
Video 5882,514491,21315,2140
Video 5883,715596,10947,685
Video 5884,437756,46972,8572
Video 5885,1767,31123,903
Video 5886,805502,969,300
Video 5887,363710,13991,4954
Video 5888,868825,4026,3263
Video 5889,972480,28858,5066
Video 5890,730176,13381,1976
Video 5891,11211,14801,7801
Video 5892,52286,41154,558
Video 5893,801977,43187,9909
Video 5894,892616,23797,9707
Video 5895,718951,24521,347
Video 5896,732117,20834,621
Video 5897,507937,19658,6383
Video 5898,46952,32834,7436
Video 5899,60198,27644,6360
Video 5900,704334,11406,3128
Video 5901,413864,48114,369
Video 5902,516192,49616,6069
Video 5903,694773,11658,2218
Video 5904,100763,24832,1209
Video 5905,461232,10265,9715
Video 5906,807164,13197,1283
Video 5907,195091,15856,7029
Video 5908,208448,10315,3082
Video 5909,315978,46522,2796
Video 5910,805100,23773,4436
Video 5911,890630,49992,2444
Video 5912,888421,38944,6938
Video 5913,723926,650,8094
Video 5914,321054,6722,3125
Video 5915,241224,41112,1577
Video 5916,745092,638,3851
Video 5917,754554,16395,3719
Video 5918,154568,25443,6861
Video 5919,888311,47760,211
Video 5920,410961,9164,5263
Video 5921,490617,49179,3827
